               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.032954,            0.016062,             0.00397,              0.8489,             0.84212,             0.87253,             0.54891,            0.023123,           0.0060342,            0.010251,           0.0024265,           0.0024265,           0.0024265
                 155,            0.032642,             0.01591,           0.0038686,             0.84881,             0.84407,             0.87382,             0.54971,            0.023081,           0.0060234,            0.010253,            0.002377,            0.002377,            0.002377
                 156,            0.032661,            0.016051,           0.0037714,             0.85156,             0.84521,             0.87508,             0.55109,            0.023042,           0.0060142,            0.010253,           0.0023275,           0.0023275,           0.0023275
                 157,            0.032604,            0.015761,           0.0036992,             0.85022,             0.84604,             0.87581,             0.55322,             0.02301,           0.0060048,            0.010258,            0.002278,            0.002278,            0.002278
                 158,             0.03278,            0.015808,           0.0039625,             0.85111,             0.84629,             0.87707,             0.55437,             0.02298,           0.0059941,            0.010258,           0.0022285,           0.0022285,           0.0022285
                 159,            0.032605,            0.015947,            0.003816,             0.85144,             0.84714,              0.8778,             0.55585,            0.022942,           0.0059836,            0.010254,            0.002179,            0.002179,            0.002179
                 160,            0.032375,            0.015893,           0.0037464,             0.85538,              0.8505,             0.88121,             0.55797,            0.022898,           0.0059719,            0.010254,           0.0021295,           0.0021295,           0.0021295
                 161,            0.032289,            0.015679,           0.0036114,             0.85736,             0.85138,             0.88202,             0.55914,            0.022858,           0.0059598,            0.010246,             0.00208,             0.00208,             0.00208
                 162,            0.032103,            0.015692,           0.0038064,             0.85853,             0.85324,             0.88297,             0.56098,            0.022817,           0.0059479,            0.010248,           0.0020305,           0.0020305,           0.0020305
                 163,            0.032143,            0.015546,           0.0035006,             0.85981,             0.85428,             0.88466,             0.56247,            0.022772,           0.0059367,            0.010254,            0.001981,            0.001981,            0.001981
                 164,            0.031803,            0.015432,           0.0036501,             0.86021,             0.85493,             0.88542,             0.56374,             0.02273,           0.0059255,            0.010253,           0.0019315,           0.0019315,           0.0019315
                 165,            0.031858,            0.015407,           0.0035448,             0.86191,             0.85481,             0.88624,             0.56508,            0.022687,           0.0059141,            0.010257,            0.001882,            0.001882,            0.001882
                 166,            0.031617,            0.015534,           0.0034617,             0.86354,             0.85724,             0.88724,             0.56697,            0.022648,           0.0059042,            0.010265,           0.0018325,           0.0018325,           0.0018325
                 167,            0.031612,            0.015327,           0.0033456,             0.86736,             0.85713,             0.88745,             0.56855,            0.022613,           0.0058943,            0.010271,            0.001783,            0.001783,            0.001783
                 168,            0.031334,            0.015542,           0.0033801,             0.86786,             0.85859,              0.8892,             0.56979,            0.022567,           0.0058833,            0.010277,           0.0017335,           0.0017335,           0.0017335
                 169,            0.031388,             0.01541,           0.0034406,             0.87067,             0.85808,             0.89004,             0.57195,            0.022529,           0.0058734,            0.010282,            0.001684,            0.001684,            0.001684
                 170,            0.031258,            0.015371,           0.0032921,             0.87173,             0.85995,             0.89157,              0.5729,            0.022482,           0.0058627,             0.01029,           0.0016345,           0.0016345,           0.0016345
                 171,            0.031297,            0.015259,           0.0034656,             0.87255,               0.861,             0.89233,             0.57496,             0.02244,           0.0058523,             0.01029,            0.001585,            0.001585,            0.001585
                 172,            0.031089,             0.01524,           0.0033098,             0.87359,             0.86174,             0.89289,             0.57665,            0.022403,            0.005843,            0.010289,           0.0015355,           0.0015355,           0.0015355
                 173,            0.030894,            0.015109,           0.0032989,             0.87524,             0.86093,             0.89316,             0.57833,            0.022364,           0.0058337,              0.0103,            0.001486,            0.001486,            0.001486
                 174,            0.030836,            0.015242,           0.0032111,             0.87681,             0.85981,             0.89383,             0.58009,            0.022319,           0.0058249,            0.010299,           0.0014365,           0.0014365,           0.0014365
                 175,            0.030648,            0.015012,           0.0031882,             0.87545,             0.86079,             0.89497,             0.58112,             0.02228,           0.0058158,            0.010301,            0.001387,            0.001387,            0.001387
                 176,            0.030664,            0.015074,           0.0029788,             0.87704,             0.85968,             0.89559,             0.58367,            0.022239,           0.0058059,            0.010303,           0.0013375,           0.0013375,           0.0013375
                 177,            0.030722,            0.014959,           0.0029961,             0.87724,             0.85847,             0.89538,             0.58521,            0.022202,           0.0057972,              0.0103,            0.001288,            0.001288,            0.001288
                 178,            0.030347,               0.015,           0.0030065,             0.87779,             0.85894,             0.89591,             0.58658,            0.022164,           0.0057879,            0.010297,           0.0012385,           0.0012385,           0.0012385
                 179,            0.030342,             0.01493,           0.0029424,             0.87801,             0.85858,             0.89657,              0.5876,            0.022127,           0.0057793,            0.010289,            0.001189,            0.001189,            0.001189
                 180,            0.029884,            0.014725,           0.0027848,             0.87892,             0.86012,             0.89746,             0.58945,            0.022085,           0.0057693,            0.010283,           0.0011395,           0.0011395,           0.0011395
                 181,            0.030095,            0.014793,           0.0028062,             0.87898,             0.86174,             0.89829,             0.59136,            0.022042,           0.0057607,            0.010277,             0.00109,             0.00109,             0.00109
                 182,            0.029753,            0.014642,           0.0027489,             0.88142,             0.85969,             0.89846,             0.59225,               0.022,           0.0057518,            0.010268,           0.0010405,           0.0010405,           0.0010405
                 183,            0.029786,            0.014729,           0.0027479,             0.88214,             0.86074,             0.89898,             0.59395,            0.021965,           0.0057429,            0.010274,            0.000991,            0.000991,            0.000991
                 184,            0.029631,            0.014529,           0.0027765,             0.88367,             0.85956,             0.89963,             0.59582,            0.021927,           0.0057352,             0.01028,           0.0009415,           0.0009415,           0.0009415
                 185,            0.029508,            0.014553,           0.0027571,             0.88481,             0.86178,             0.90084,             0.59739,            0.021893,           0.0057272,            0.010287,            0.000892,            0.000892,            0.000892
                 186,            0.029283,            0.014515,           0.0023693,             0.88579,             0.86313,             0.90122,             0.59805,            0.021857,           0.0057191,            0.010292,           0.0008425,           0.0008425,           0.0008425
                 187,            0.029144,              0.0145,           0.0024504,             0.88726,             0.86385,             0.90226,             0.59923,            0.021821,           0.0057099,              0.0103,            0.000793,            0.000793,            0.000793
                 188,            0.029076,            0.014477,           0.0025128,             0.88827,             0.86536,              0.9028,             0.60026,             0.02178,           0.0057012,            0.010313,           0.0007435,           0.0007435,           0.0007435
                 189,            0.029006,            0.014398,           0.0024876,             0.88781,              0.8681,             0.90384,             0.60184,            0.021741,            0.005693,            0.010328,            0.000694,            0.000694,            0.000694
                 190,            0.028887,            0.014441,           0.0023753,             0.88607,             0.86958,             0.90428,             0.60321,            0.021708,           0.0056849,             0.01034,           0.0006445,           0.0006445,           0.0006445
                 191,            0.028645,            0.014452,           0.0023666,             0.88446,             0.87114,              0.9045,             0.60414,            0.021675,           0.0056762,            0.010347,            0.000595,            0.000595,            0.000595
                 192,            0.028705,            0.014184,           0.0022377,             0.88533,             0.87295,              0.9058,             0.60594,            0.021634,           0.0056685,            0.010354,           0.0005455,           0.0005455,           0.0005455
                 193,            0.028351,            0.014118,           0.0023624,             0.88586,             0.87208,              0.9063,             0.60678,            0.021595,           0.0056606,             0.01037,            0.000496,            0.000496,            0.000496
                 194,            0.028372,            0.014176,           0.0023374,              0.8844,             0.87334,             0.90678,             0.60789,            0.021559,           0.0056536,            0.010383,           0.0004465,           0.0004465,           0.0004465
                 195,            0.028351,            0.014214,           0.0023503,             0.88577,             0.87368,              0.9072,             0.60919,            0.021526,            0.005647,            0.010395,            0.000397,            0.000397,            0.000397
                 196,            0.027931,            0.014154,           0.0022407,             0.88852,             0.87516,             0.90812,              0.6107,            0.021488,           0.0056402,            0.010406,           0.0003475,           0.0003475,           0.0003475
                 197,            0.028081,             0.01418,           0.0021213,             0.88951,             0.87645,             0.90877,             0.61225,            0.021451,           0.0056341,            0.010418,            0.000298,            0.000298,            0.000298
                 198,            0.027891,            0.014121,           0.0021648,             0.88875,             0.87778,             0.90909,             0.61285,            0.021416,           0.0056275,            0.010435,           0.0002485,           0.0002485,           0.0002485
                 199,            0.027613,            0.013905,           0.0021118,             0.89053,             0.87722,             0.90961,             0.61403,             0.02138,           0.0056207,            0.010455,            0.000199,            0.000199,            0.000199
